RepRapFirmware height map file v2 generated at 2021-10-11 22:59, min error -0.285, max error -0.035, mean -0.115, deviation 0.069
xmin,xmax,ymin,ymax,radius,xspacing,yspacing,xnum,ynum
20.00,315.00,1.00,286.00,-1.00,147.50,142.50,3,3
 -0.108, -0.130, -0.062
 -0.115, -0.075, -0.035
 -0.148, -0.078, -0.285
